epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,377.134,1.0815,0.50307,1,1.49636,0.000411523,0.000411523,0.000411523
